,DR_NO,Date Rptd,DATE OCC,TIME OCC,AREA,AREA NAME,Rpt Dist No,Part 1-2,Crm Cd,Crm Cd Desc,Mocodes,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,Weapon Used Cd,Weapon Desc,Status,Status Desc,Crm Cd 1,Crm Cd 2,Crm Cd 3,Crm Cd 4,LOCATION,Cross Street,LAT,LON
9065,240312915,08/06/2024 12:00:00 AM,08/05/2024 12:00:00 AM,1425,3,Southwest,361,1,510,VEHICLE - STOLEN,,0,,,101.0,STREET,,,IC,Invest Cont,510,,,,COLISEUM,LA BREA,34.0183,-118.3556
9066,241411950,08/06/2024 12:00:00 AM,08/05/2024 12:00:00 AM,1250,14,Pacific,1469,1,522,"VEHICLE, STOLEN - OTHER (MOTORIZED SCOOTERS, BIKES, ETC)",,0,,,101.0,STREET,,,IC,Invest Cont,522,,,,6800    LA TIJERA                    BL,,33.9773,-118.3718
9067,242010616,08/05/2024 12:00:00 AM,08/05/2024 12:00:00 AM,1830,20,Olympic,2033,1,330,BURGLARY FROM VEHICLE,0344 1822 1606 0386,23,M,V,101.0,STREET,,,IC,Invest Cont,330,,,,OXFORD,JAMES M WOOD,34.0559,-118.3078
9068,241411941,08/05/2024 12:00:00 AM,08/05/2024 12:00:00 AM,947,14,Pacific,1414,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344,39,M,W,102.0,SIDEWALK,,,IC,Invest Cont,440,,,,600    ROSE                         AV,,33.9991,-118.4721
9069,240116179,08/06/2024 12:00:00 AM,08/05/2024 12:00:00 AM,1600,1,Central,158,1,510,VEHICLE - STOLEN,,0,,,101.0,STREET,,,IC,Invest Cont,510,,,,500    STANFORD                     AV,,34.0426,-118.2412
9070,240212725,08/06/2024 12:00:00 AM,08/05/2024 12:00:00 AM,2145,2,Rampart,285,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0344 1300 1822 1606 2032,29,M,F,101.0,STREET,,,IC,Invest Cont,331,,,,1900 W  PICO                         BL,,34.0472,-118.2782
9071,241110718,09/15/2024 12:00:00 AM,08/05/2024 12:00:00 AM,1200,11,Northeast,1102,2,354,THEFT OF IDENTITY,0100 0930,0,X,X,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,4000    VERDANT                      ST,,34.1312,-118.2708
9072,240710566,08/07/2024 12:00:00 AM,08/05/2024 12:00:00 AM,1100,7,Wilshire,734,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101.0,STREET,,,IC,Invest Cont,420,,,,300 S  CURSON                       AV,,34.0688,-118.3552
9073,241411956,08/07/2024 12:00:00 AM,08/05/2024 12:00:00 AM,1900,14,Pacific,1434,1,330,BURGLARY FROM VEHICLE,1300 1822 0344 1609,41,F,W,101.0,STREET,,,IC,Invest Cont,330,,,,3500    MAPLEWOOD                    AV,,34.0047,-118.4486
9074,240510559,08/06/2024 12:00:00 AM,08/05/2024 12:00:00 AM,1410,5,Harbor,541,1,330,BURGLARY FROM VEHICLE,1300 0344,33,F,B,122.0,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,330,,,,1300 W  PARK WESTERN                 DR,,33.7537,-118.3055
9075,241514241,09/23/2024 12:00:00 AM,08/05/2024 12:00:00 AM,2255,15,N Hollywood,1506,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",0913 2036 0319 0340 1906,56,F,H,122.0,"VEHICLE, PASSENGER/TRUCK",,,AO,Adult Other,956,,,,7300    BAKMAN                       AV,,34.203,-118.3779
9076,242010644,08/06/2024 12:00:00 AM,08/05/2024 12:00:00 AM,1705,20,Olympic,2042,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0321 0329 1822 1307,50,F,B,122.0,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740,,,,800 S  GRAMERCY                     PL,,34.0581,-118.3132
9077,241910656,08/05/2024 12:00:00 AM,08/05/2024 12:00:00 AM,500,19,Mission,1925,1,510,VEHICLE - STOLEN,,0,,,101.0,STREET,,,IC,Invest Cont,510,,,,14900    POLK                         ST,,34.3009,-118.4573
9078,241311961,08/07/2024 12:00:00 AM,08/05/2024 12:00:00 AM,1600,13,Newton,1346,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344,39,F,H,406.0,OTHER STORE,,,IC,Invest Cont,440,,,,4300 S  CENTRAL                      AV,,34.0057,-118.2565
9079,241514725,10/18/2024 12:00:00 AM,08/05/2024 12:00:00 AM,1040,15,N Hollywood,1599,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101.0,STREET,,,IC,Invest Cont,420,,,,3300    OAK GLEN                     DR,,34.131,-118.3529
9080,241512671,08/09/2024 12:00:00 AM,08/05/2024 12:00:00 AM,2200,15,N Hollywood,1513,2,354,THEFT OF IDENTITY,1501,25,F,W,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,12600    VANOWEN                      ST,,34.194,-118.4073
9081,240910756,08/06/2024 12:00:00 AM,08/05/2024 12:00:00 AM,1250,9,Van Nuys,904,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101.0,STREET,,,IC,Invest Cont,420,,,,15000    SHERMAN                      WY,,34.2013,-118.4601
9082,241412147,08/07/2024 12:00:00 AM,08/05/2024 12:00:00 AM,1459,14,Pacific,1453,1,343,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),0344,27,F,B,218.0,BEAUTY/BARBER SHOP,,,IC,Invest Cont,343,,,,13400    MAXELLA                      AV,,33.9906,-118.4391
9083,240510552,08/06/2024 12:00:00 AM,08/05/2024 12:00:00 AM,2000,5,Harbor,558,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",1822 0344,0,X,X,203.0,OTHER BUSINESS,,,IC,Invest Cont,341,,,,500 S  HARBOR                       BL,,33.7405,-118.2797
9084,242110812,08/06/2024 12:00:00 AM,08/05/2024 12:00:00 AM,2300,21,Topanga,2189,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0385,23,M,W,101.0,STREET,,,IC,Invest Cont,331,,,,20400    VENTURA                      BL,,34.1686,-118.5773
9085,241411979,08/05/2024 12:00:00 AM,08/05/2024 12:00:00 AM,830,14,Pacific,1464,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344,31,M,W,109.0,PARK/PLAYGROUND,,,IC,Invest Cont,341,,,,12600    BLUFF CREEK                  DR,,33.9759,-118.4117
9086,240710540,08/05/2024 12:00:00 AM,08/05/2024 12:00:00 AM,1822,7,Wilshire,737,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0325,23,X,X,203.0,OTHER BUSINESS,,,IC,Invest Cont,442,,,,5200    WILSHIRE                     BL,,34.0622,-118.3429
9087,242010680,08/07/2024 12:00:00 AM,08/05/2024 12:00:00 AM,1700,20,Olympic,2036,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344 1822,0,X,X,102.0,SIDEWALK,,,IC,Invest Cont,341,,,,3300    WILSHIRE                     BL,,34.0618,-118.2944
9088,240312903,08/05/2024 12:00:00 AM,08/05/2024 12:00:00 AM,1900,3,Southwest,398,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0104 0325,23,X,X,301.0,GAS STATION,,,IC,Invest Cont,440,,,,500 W  VERNON                       AV,,34.0074,-118.285
9089,241812043,08/07/2024 12:00:00 AM,08/05/2024 12:00:00 AM,1400,18,Southeast,1849,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",1822 0344 0394,27,M,O,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,341,,,,1900 E  115TH                        ST,,33.9305,-118.2387
9090,242010622,08/06/2024 12:00:00 AM,08/05/2024 12:00:00 AM,2200,20,Olympic,2024,1,510,VEHICLE - STOLEN,,0,,,101.0,STREET,,,IC,Invest Cont,510,,,,600 S  HARVARD                      BL,,34.0634,-118.3041
9091,240910791,08/07/2024 12:00:00 AM,08/05/2024 12:00:00 AM,1100,9,Van Nuys,906,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),1602 0344 0385,32,M,O,101.0,STREET,,,IC,Invest Cont,331,,,,KATHERINE                    AV,VALERIO                      ST,34.2048,-118.4433
9092,241610070,08/29/2024 12:00:00 AM,08/05/2024 12:00:00 AM,1700,16,Foothill,1677,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0344,28,M,H,156.0,VALET,,,IC,Invest Cont,331,,,,7500    GLENOAKS                     BL,,34.2068,-118.3417
9093,241411966,08/06/2024 12:00:00 AM,08/05/2024 12:00:00 AM,1730,14,Pacific,1494,1,440,THEFT PLAIN - PETTY ($950 & UNDER),1822 0344,21,F,O,212.0,TRANSPORTATION FACILITY (AIRPORT),500.0,UNKNOWN WEAPON/OTHER WEAPON,IC,Invest Cont,440,,,,600    WORLD                        WY,,33.9429,-118.403
9094,240610991,08/06/2024 12:00:00 AM,08/05/2024 12:00:00 AM,2045,6,Hollywood,646,1,510,VEHICLE - STOLEN,,0,,,108.0,PARKING LOT,,,IC,Invest Cont,510,,,,6400    SELMA                        AV,,34.0998,-118.3295
9095,241412050,08/10/2024 12:00:00 AM,08/05/2024 12:00:00 AM,500,14,Pacific,1488,1,510,VEHICLE - STOLEN,,0,,,108.0,PARKING LOT,,,IC,Invest Cont,510,,,,5700 W  CENTURY                      BL,,33.9456,-118.3797
9096,241411976,08/06/2024 12:00:00 AM,08/05/2024 12:00:00 AM,1500,14,Pacific,1437,2,354,THEFT OF IDENTITY,0377,51,M,K,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,3700    TILDEN                       AV,,34.0163,-118.4164
9097,242010781,08/05/2024 12:00:00 AM,08/05/2024 12:00:00 AM,1520,20,Olympic,2019,1,343,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),0325 1822 0342 0344,0,X,X,409.0,BEAUTY SUPPLY STORE,,,IC,Invest Cont,343,,,,100 S  VERMONT                      AV,,34.0728,-118.2917
9098,240212682,08/06/2024 12:00:00 AM,08/05/2024 12:00:00 AM,320,2,Rampart,219,1,330,BURGLARY FROM VEHICLE,1822 1300 0344 1601,31,M,A,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,330,,,,1100    BELLEVUE                     AV,,34.0653,-118.2492
9099,241512554,08/05/2024 12:00:00 AM,08/05/2024 12:00:00 AM,1130,15,N Hollywood,1525,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344 1822 2032,25,F,W,402.0,MARKET,,,IC,Invest Cont,341,,,,6100    LAUREL CANYON                BL,,34.1814,-118.3965
9100,241109786,08/05/2024 12:00:00 AM,08/05/2024 12:00:00 AM,900,11,Northeast,1144,1,330,BURGLARY FROM VEHICLE,0344 1302 1307,41,X,W,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,330,,,,2000    GRIFFITH PARK                BL,,34.0977,-118.2739
9101,241311906,08/06/2024 12:00:00 AM,08/05/2024 12:00:00 AM,1800,13,Newton,1363,1,510,VEHICLE - STOLEN,,0,,,101.0,STREET,,,IC,Invest Cont,510,,,,50TH                         ST,MCKINLEY                     AV,33.9976,-118.2609
9102,240116155,08/05/2024 12:00:00 AM,08/05/2024 12:00:00 AM,730,1,Central,119,2,888,TRESPASSING,0910,0,X,X,834.0,LA UNION STATION (NOT LINE SPECIFIC),,,IC,Invest Cont,888,,,,800 N  ALAMEDA                      ST,,34.0561,-118.2375
9103,240611032,08/07/2024 12:00:00 AM,08/05/2024 12:00:00 AM,1201,6,Hollywood,676,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),2028 0325 0104 1501,0,X,X,403.0,DRUG STORE,,,IC,Invest Cont,442,,,,800    VINE                         ST,,34.0853,-118.3266
9104,241711875,08/08/2024 12:00:00 AM,08/05/2024 12:00:00 AM,1455,17,Devonshire,1767,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",1906,34,F,B,203.0,OTHER BUSINESS,,,IC,Invest Cont,956,,,,9600    LILLY                        CT,,34.245,-118.5298
9105,241411910,08/05/2024 12:00:00 AM,08/05/2024 12:00:00 AM,1624,14,Pacific,1463,1,343,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),1822 0344,0,X,X,243.0,"DIY CENTER (LOWE'S,HOME DEPOT,OSH,CONTRACTORS WAREHOUSE)",,,IC,Invest Cont,343,,,,12900 W  JEFFERSON                    BL,,33.9805,-118.4111
9106,241411901,08/06/2024 12:00:00 AM,08/05/2024 12:00:00 AM,2000,14,Pacific,1494,2,624,BATTERY - SIMPLE ASSAULT,1501,28,F,X,212.0,TRANSPORTATION FACILITY (AIRPORT),400.0,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",IC,Invest Cont,624,,,,300    WORLD WAY,,33.9455,-118.4001
9107,242010608,08/06/2024 12:00:00 AM,08/05/2024 12:00:00 AM,1900,20,Olympic,2062,1,510,VEHICLE - STOLEN,,0,,,101.0,STREET,,,IC,Invest Cont,510,,,,11TH                         ST,ST ANDREWS                   PL,34.0508,-118.3111
9108,240217510,11/25/2024 12:00:00 AM,08/05/2024 12:00:00 AM,1227,2,Rampart,205,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),1822 0325,0,X,X,203.0,OTHER BUSINESS,,,IC,Invest Cont,442,,,,600 N  DILLON                       ST,,34.0786,-118.2788
9109,240810198,08/16/2024 12:00:00 AM,08/05/2024 12:00:00 AM,2205,8,West LA,828,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",1822 0329 1300,33,F,W,101.0,STREET,,,IC,Invest Cont,740,,,,10800    LINDBROOK                    DR,,34.0609,-118.4401
9110,241711869,08/09/2024 12:00:00 AM,08/05/2024 12:00:00 AM,830,17,Devonshire,1753,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,108.0,PARKING LOT,,,IC,Invest Cont,420,,,,10100    MASON                        AV,,34.2536,-118.5798
9111,240116150,08/05/2024 12:00:00 AM,08/05/2024 12:00:00 AM,850,1,Central,119,2,888,TRESPASSING,0910,0,X,X,834.0,LA UNION STATION (NOT LINE SPECIFIC),,,IC,Invest Cont,888,,,,800 N  ALAMEDA                      ST,,34.0561,-118.2375
9112,240116158,08/05/2024 12:00:00 AM,08/05/2024 12:00:00 AM,1100,1,Central,165,1,330,BURGLARY FROM VEHICLE,0344 0329 1307,31,M,W,108.0,PARKING LOT,,,IC,Invest Cont,330,,,,200 E  6TH                          ST,,34.0446,-118.249
9113,240409278,08/06/2024 12:00:00 AM,08/05/2024 12:00:00 AM,600,4,Hollenbeck,412,1,510,VEHICLE - STOLEN,,0,,,101.0,STREET,,,IC,Invest Cont,510,,,,300 W  AVENUE 26,,34.0798,-118.2185
9114,241412023,08/06/2024 12:00:00 AM,08/05/2024 12:00:00 AM,445,14,Pacific,1483,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1300,33,M,O,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,740,,,,7800 W  MANCHESTER                   AV,,33.9597,-118.4336
9115,241214111,08/05/2024 12:00:00 AM,08/05/2024 12:00:00 AM,1055,12,77th Street,1263,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0601 1822 0325 0344 0346,0,X,X,408.0,AUTO SUPPLY STORE*,,,IC,Invest Cont,442,,,,8500 S  WESTERN                      AV,,33.9609,-118.309
9116,240611019,08/06/2024 12:00:00 AM,08/05/2024 12:00:00 AM,1200,6,Hollywood,648,1,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),,0,,,101.0,STREET,,,IC,Invest Cont,420,,,,5400    CARLTON                      WY,,34.1005,-118.3071
9117,242111014,08/14/2024 12:00:00 AM,08/05/2024 12:00:00 AM,2200,21,Topanga,2173,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0394,54,F,W,145.0,MAIL BOX,,,IC,Invest Cont,440,,,,22900    MARIANO                      ST,,34.1683,-118.6255
9118,241010405,08/09/2024 12:00:00 AM,08/05/2024 12:00:00 AM,2330,10,West Valley,1005,1,510,VEHICLE - STOLEN,,0,,,101.0,STREET,,,IC,Invest Cont,510,,,,8100    YARMOUTH                     AV,,34.2176,-118.5197
9119,240910786,08/07/2024 12:00:00 AM,08/05/2024 12:00:00 AM,710,9,Van Nuys,914,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329,41,F,H,122.0,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740,,,,14900    VANOWEN                      ST,,34.1976,-118.4574
9120,240312949,08/06/2024 12:00:00 AM,08/05/2024 12:00:00 AM,500,3,Southwest,315,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344 1822,23,X,X,103.0,ALLEY,,,IC,Invest Cont,341,,,,2200 W  ADAMS                        BL,,34.0327,-118.3148
9121,241109779,08/05/2024 12:00:00 AM,08/05/2024 12:00:00 AM,1530,11,Northeast,1137,1,510,VEHICLE - STOLEN,,0,,,104.0,DRIVEWAY,,,IC,Invest Cont,510,,,,5300    ABBOTT                       PL,,34.112,-118.2015
9122,240710565,08/07/2024 12:00:00 AM,08/05/2024 12:00:00 AM,2000,7,Wilshire,734,1,510,VEHICLE - STOLEN,,0,,,108.0,PARKING LOT,,,IC,Invest Cont,510,,,,400 S  CURSON                       AV,,34.0675,-118.3536
9123,240910780,08/07/2024 12:00:00 AM,08/05/2024 12:00:00 AM,1647,9,Van Nuys,926,1,343,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),0344 0325 1501,20,M,H,405.0,CLOTHING STORE,,,IC,Invest Cont,343,,,,6500    VAN NUYS                     BL,,34.1903,-118.4399
9124,241010347,08/05/2024 12:00:00 AM,08/05/2024 12:00:00 AM,1530,10,West Valley,1028,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0344 1822 0394,36,M,W,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,440,,,,6500    MCLENNAN                     AV,,34.189,-118.5
9125,241811975,08/06/2024 12:00:00 AM,08/05/2024 12:00:00 AM,900,18,Southeast,1826,1,510,VEHICLE - STOLEN,,0,,,104.0,DRIVEWAY,,,IC,Invest Cont,510,,,,1500 E  96TH                         ST,,33.949,-118.2481
9126,241214112,08/06/2024 12:00:00 AM,08/05/2024 12:00:00 AM,2100,12,77th Street,1243,2,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",0329 1307,46,M,H,122.0,"VEHICLE, PASSENGER/TRUCK",,,IC,Invest Cont,740,,,,2000 W  64TH                         ST,,33.9814,-118.3134
9127,241010341,08/06/2024 12:00:00 AM,08/05/2024 12:00:00 AM,200,10,West Valley,1034,1,510,VEHICLE - STOLEN,,0,,,101.0,STREET,,,IC,Invest Cont,510,,,,RESEDA                       BL,VICTORY                      BL,34.1866,-118.536
9128,240710619,08/10/2024 12:00:00 AM,08/05/2024 12:00:00 AM,1200,7,Wilshire,752,2,354,THEFT OF IDENTITY,0929 0930,20,M,W,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,1200 S  POINT VIEW                   ST,,34.054,-118.3692
9129,240910755,08/06/2024 12:00:00 AM,08/05/2024 12:00:00 AM,2100,9,Van Nuys,966,1,510,VEHICLE - STOLEN,,0,,,104.0,DRIVEWAY,,,IC,Invest Cont,510,,,,13300    MAGNOLIA                     BL,,34.1649,-118.4225
9130,241412226,08/15/2024 12:00:00 AM,08/05/2024 12:00:00 AM,1825,14,Pacific,1488,1,510,VEHICLE - STOLEN,,0,,,108.0,PARKING LOT,,,IC,Invest Cont,510,,,,5700 W  CENTURY                      BL,,33.9456,-118.3797
9131,241311984,08/09/2024 12:00:00 AM,08/05/2024 12:00:00 AM,900,13,Newton,1367,1,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",0344,0,M,W,238.0,TELECOMMUNICATION FACILITY/LOCATION,,,IC,Invest Cont,341,,,,COMPTON                      ST,E  45TH                         ST,34.003,-118.2478
9132,240712050,10/15/2024 12:00:00 AM,08/05/2024 12:00:00 AM,1628,7,Wilshire,701,1,440,THEFT PLAIN - PETTY ($950 & UNDER),0394 1822,42,M,W,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,440,,,,700 N  KINGS                        RD,,34.0837,-118.3717
9133,241910689,08/06/2024 12:00:00 AM,08/05/2024 12:00:00 AM,1400,19,Mission,1943,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0385,46,M,W,101.0,STREET,,,IC,Invest Cont,331,,,,11000    SHARP                        AV,,34.2696,-118.4488
9134,241910673,08/05/2024 12:00:00 AM,08/05/2024 12:00:00 AM,730,19,Mission,1962,1,510,VEHICLE - STOLEN,,0,,,101.0,STREET,,,IC,Invest Cont,510,,,,15000    MERCED                       CT,,34.2372,-118.4588
9135,242010604,08/05/2024 12:00:00 AM,08/05/2024 12:00:00 AM,1130,20,Olympic,2097,1,510,VEHICLE - STOLEN,,0,,,101.0,STREET,,,IC,Invest Cont,510,,,,WASHINGTON                   BL,MARIPOSA                     AV,34.04,-118.2984
9136,240810038,08/06/2024 12:00:00 AM,08/05/2024 12:00:00 AM,245,8,West LA,893,1,440,THEFT PLAIN - PETTY ($950 & UNDER),1822 0344,65,F,B,121.0,YARD (RESIDENTIAL/BUSINESS),,,IC,Invest Cont,440,,,,2600 S  BENTLEY                      AV,,34.0334,-118.4317
9137,240116188,08/06/2024 12:00:00 AM,08/05/2024 12:00:00 AM,1810,1,Central,161,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0344 0325,0,X,X,404.0,DEPARTMENT STORE,,,IC,Invest Cont,442,,,,700 S  FIGUEROA                     ST,,34.0483,-118.2631
9138,241512537,08/06/2024 12:00:00 AM,08/05/2024 12:00:00 AM,300,15,N Hollywood,1538,1,510,VEHICLE - STOLEN,,0,,,108.0,PARKING LOT,,,IC,Invest Cont,510,,,,11200    CALIFA                       ST,,34.1776,-118.3747
9139,240510548,08/06/2024 12:00:00 AM,08/05/2024 12:00:00 AM,830,5,Harbor,583,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329,71,M,C,140.0,BALCONY*,,,IC,Invest Cont,745,,,,1400 W  HAMILTON                     AV,,33.7173,-118.3086
9140,241609677,08/07/2024 12:00:00 AM,08/05/2024 12:00:00 AM,615,16,Foothill,1657,1,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),0385,37,M,H,101.0,STREET,,,IC,Invest Cont,331,,,,10100    HILLHAVEN                    AV,,34.2523,-118.2898
9141,241109801,08/06/2024 12:00:00 AM,08/05/2024 12:00:00 AM,1800,11,Northeast,1143,1,330,BURGLARY FROM VEHICLE,0344 1307,58,F,W,101.0,STREET,,,IC,Invest Cont,330,,,,4300    CLARISSA                     AV,,34.1069,-118.2831
9142,240612500,10/09/2024 12:00:00 AM,08/05/2024 12:00:00 AM,1800,6,Hollywood,632,2,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",1810 1906,28,F,W,504.0,OTHER RESIDENCE,,,IC,Invest Cont,956,,,,7900 W  SUNSET                       BL,,34.0981,-118.3615
9143,241412216,08/15/2024 12:00:00 AM,08/05/2024 12:00:00 AM,1340,14,Pacific,1483,1,440,THEFT PLAIN - PETTY ($950 & UNDER),1822 0344,33,M,W,707.0,GARAGE/CARPORT,,,IC,Invest Cont,440,,,,7300 W  MANCHESTER                   AV,,33.9597,-118.425
9144,241109791,08/05/2024 12:00:00 AM,08/05/2024 12:00:00 AM,1525,11,Northeast,1142,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0325,0,X,X,242.0,"DISCOUNT STORE (99 CENT,DOLLAR,ETC.",,,AA,Adult Arrest,442,,,,2100    HILLHURST                    AV,,34.11,-118.2874
9145,240116147,08/05/2024 12:00:00 AM,08/05/2024 12:00:00 AM,720,1,Central,119,2,888,TRESPASSING,0910,0,X,X,834.0,LA UNION STATION (NOT LINE SPECIFIC),,,IC,Invest Cont,888,,,,800 N  ALAMEDA                      ST,,34.0561,-118.2375
9146,242111898,09/24/2024 12:00:00 AM,08/05/2024 12:00:00 AM,1250,21,Topanga,2159,2,354,THEFT OF IDENTITY,0377 0930,52,M,W,501.0,SINGLE FAMILY DWELLING,,,IC,Invest Cont,354,,,,6500    OAKDALE                      AV,,34.1885,-118.5661
9147,241412157,08/14/2024 12:00:00 AM,08/05/2024 12:00:00 AM,2030,14,Pacific,1453,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),1822 0104 0325,0,X,X,418.0,,,,IC,Invest Cont,442,,,,13400    BEACH                        AV,,33.9913,-118.4442
9148,240116157,08/05/2024 12:00:00 AM,08/05/2024 12:00:00 AM,645,1,Central,119,2,888,TRESPASSING,0910,0,X,X,834.0,LA UNION STATION (NOT LINE SPECIFIC),,,IC,Invest Cont,888,,,,800 N  ALAMEDA                      ST,,34.0561,-118.2375
9149,240116161,08/05/2024 12:00:00 AM,08/05/2024 12:00:00 AM,715,1,Central,119,2,888,TRESPASSING,0910,0,X,X,834.0,LA UNION STATION (NOT LINE SPECIFIC),,,IC,Invest Cont,888,,,,800 N  ALAMEDA                      ST,,34.0561,-118.2375
9150,241512556,08/06/2024 12:00:00 AM,08/05/2024 12:00:00 AM,2300,15,N Hollywood,1538,1,330,BURGLARY FROM VEHICLE,1300 0344 0385 1822,40,F,H,504.0,OTHER RESIDENCE,,,IC,Invest Cont,330,,,,11100    TIARA                        ST,,34.1785,-118.3731
9151,241711873,08/08/2024 12:00:00 AM,08/05/2024 12:00:00 AM,1930,17,Devonshire,1764,2,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),0329,31,M,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,,IC,Invest Cont,745,,,,19500    NORDHOFF                     ST,,34.2355,-118.5574
9152,240312946,08/06/2024 12:00:00 AM,08/05/2024 12:00:00 AM,1834,3,Southwest,338,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0100 0325 0378,23,X,X,409.0,BEAUTY SUPPLY STORE,,,IC,Invest Cont,442,,,,800 W  JEFFERSON                    BL,,34.0256,-118.288
9153,240710539,08/05/2024 12:00:00 AM,08/05/2024 12:00:00 AM,1946,7,Wilshire,724,1,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),0325,23,X,X,203.0,OTHER BUSINESS,,,IC,Invest Cont,442,,,,100    THE GROVE                    DR,,34.0736,-118.3563
9154,240116189,08/05/2024 12:00:00 AM,08/05/2024 12:00:00 AM,805,1,Central,119,2,888,TRESPASSING,0910 1501,0,X,X,900.0,MTA - RED LINE - UNION STATION,,,IC,Invest Cont,888,,,,800 N  ALAMEDA                      ST,,34.0561,-118.2375
9155,240313243,08/16/2024 12:00:00 AM,08/05/2024 12:00:00 AM,1640,3,Southwest,395,2,668,"EMBEZZLEMENT, GRAND THEFT ($950.01 & OVER)",,0,,,203.0,OTHER BUSINESS,,,IC,Invest Cont,668,,,,4100 S  WESTERN                      AV,,34.0099,-118.3089
